Labels,URLs
legitimate,https://www.outsideonline.com/2077136/road-tripping-essentials-2016
phishing,http://hsi24.com/developer/web1.php
legitimate,https://www.jsae.or.jp/en/int_rel/bmd.php
phishing,http://osdrier0007-001-site1.1tempurl.com/94sp02/85bh23/op57lo/az123rt/26826c925ca3ebd587968e20d9f9a1ef/Verification.php
legitimate,http://www.coldstonecreamery.com/stores/20230
legitimate,https://www.gravityhelp.com/documentation/article/dynamically-populating-the-post-author
legitimate,https://www.intrepidmuseum.org/shipshape
legitimate,https://www.fashiongonerogue.com/best-celebrity-workout-tips-2018-how-stars-stay-fit/
phishing,http://solomonint.co.il/mark/b0587e10b6aacd74de7d8c3f1ecb3cc7/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=
legitimate,https://www.milesweb.com/blog/ecommerce/build-ecommerce-customer-base-newsletter-subscription-list/
phishing,http://alvaroestrella.com/secure/webapps/mpp/home/?cmd=_home&dispa
legitimate,https://www.foam.org/about/the-organisation
phishing,http://paypal.com.account-verification.secure.signon.php.section.signinpage.update.cookiecheck.yes.destination.nba.signin.personal.cards.account.tienszw.com/secure-code99/security/login.php
legitimate,http://idgnow.com.br/ti-pessoal/2018/09/26/sony-finalmente-libera-cross-play-para-fortnite-no-playstation-4/
legitimate,https://www.honeywellsafety.com/europe/product_catalog/fall_protection.aspx?tid=965&bid=0&hid=0&iid=0&uid=636748569708877809
phishing,http://www.qastructures.com/media/breezingforms/pdftpl/standardcino1/standard/menu.php
phishing,http://userconfirmationform-id556168889.ebay.com.hotapes.co.nz/userdirectory/eBayISAPI.dll
phishing,http://bit.ly/1nUV89u
phishing,http://business-eb.client081895-form.bbt.com.fastclisp.cn/clients/form/b_form.jsp
legitimate,https://www.visitbrighton.com/things-to-do/tours-and-sightseeing/boat-trips
phishing,http://www.geoturf.com/~spares/bmz_cache/9/url=http:/www.paypal.fr/fr/cgi-bin/b6d0f368db2022b6c0392da9601b3c512b0a9985ae30ccc8de66b/
legitimate,http://www.agd.org/consumer/topics/xrays/main.html
phishing,http://timexsenegal.com/31863186/paypal.com/cgi-bin/webscr?cmd=_home-general&dispatch=c2e655bfbb4cbc3e3936613272b8d8d7db01222b309011b092f2bd1d73c877bb9788ee17e24eb638b7c5ff9469b94189
phishing,http://202.53.85.141:84/webscr/
phishing,http://business-eb.client7090278-form.bbt.com.otreikf.cn/clients/form/b_form.jsp
phishing,http://adaptorshop.com/images/scuby.html
legitimate,http://www.communicatorawards.com/winners/list/
legitimate,http://www.affiliatefuture.com/register/publishers
phishing,"http://jhylmar.rtyne.net/acess/-/cadastramento-online/acessoLogin/home29,116,116,1,8,8.br.html"
legitimate,https://www.valuegolf.co.jp/rental/rental_top.cfm?rent_cid=240001601&page_flg=v&ctg=7&mx=4
legitimate,https://www.openstack.org/blog/?p=609
legitimate,http://www.arrakis.es/~zartako
phishing,http://www.idtecresume.com/components/com_kunena/language/en-GB/Owner/3454a6376e3003f14de4876b9837aed1/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365e8a136cb5084d1929740bfd7bdb54195e8a136cb5084d192
legitimate,http://www.sabor.hr/?sec=2165
phishing,http://www.app.nordea.se.cprocedure_id99999999999999.ltwo.biz/widecarea.aspx/
legitimate,https://www.city.nerima.tokyo.jp/kurashi/hoken/tiikiiryounojuujitu/iryojuujisya-kakuho.files/0516kango_a4.pdf
phishing,http://madsworldofracing.com/images/
legitimate,http://galeriadelaraza.org/eng/exhibits2/archive/exhibits.php?op=list&year=2015
phishing,http://www.assessoraes.com.br/libraries_/pattemplate/patTemplate/Stat/11418c1eb3e2f30128b38546d0ce3c07/paypal/service/confirmation/account/bill/relogine/6dcfc7adf5f1edcea2eb6e148c67e060/
phishing,http://sid.mercedes-benz-banck.org/facture0012
legitimate,http://compass-style.org/reference/compass/css3/images/
legitimate,http://www.newsfirerss.com/
legitimate,http://www.merl.com/projects/mediaretargeting/
legitimate,http://www.cioe.cn/en/report3.html
phishing,http://ssl.allegro.pl.arcodesign.com.au/?ReadMessages.php/confirmMessages?session=DefrgeeD32&amp;version=A
phishing,http://vids-rnyspace.com-12164.tux.nu/?index.cfm-fuseactionLqAj4dZwwX%20login.process78BAEpUz-MyTokens981-eOIwgp1JLxoA631GrFSyC.htm
legitimate,https://www.profitroom.pl/blog/hotelwebmanager-3-0-nowa-wersja-systemu-zarzadzania-stronami-hoteli
phishing,http://annelipublishing.com/Content/wp-content/uploads/2011/11/santander.co.uk/santander.co.uk/Logon.php
phishing,http://signin.ebay.com.ws.ebayisapi.dll.mmcbcwstmufyzwyygalhvfnw.aidastreasures.com/Ebay/info/apache_module.php?customerid=hscott1964@aol.com&co_partnerId=2&siteid=0&ru=&PageName=login_run&pp=pass&pageType=signin.ebay.com.ws.eBayISAPI.dll.MmCbCWStmuFyZwyYgaLHVfNW
legitimate,https://www.eenews.net/assets/2015/10/26/document_gw_06.pdf
legitimate,http://dlib.si/results/?query=%27contributor=pinamonti%2c+giovanni+pietro%27&pagesize=25
phishing,http://resgate.http01.com/~resgateo/promocao/
legitimate,https://www.vsk.ru/individuals/property/building/
legitimate,https://www.essilorusa.com/newsroom/think-about-your-eyes-public-awareness-initiative-to-launch-nationally-in-2013
legitimate,http://www.uncdf.org/youthstart/resources
legitimate,https://www.codingdojo.com/blog/tag/airbnb
legitimate,https://www.netcologne.de/privatkunden/fernsehen/programmpakete/
phishing,https://www.yzjship.top/pdf/?email=abuse@hotmail.com
phishing,http://business-eb.ibanking-services2189pg.bbandt.com.timoff.hk/update/K1/sb_login.jsp
phishing,http://khubung.com/images/lai/5348fff349d8011bd3010056d4965858/tracking.php
legitimate,https://www.binero.se/en/about-us/handling-of-personal-data/data-protection-policy
legitimate,http://www.secondwavemedia.com/concentrate/tags/taghome.aspx?tag=media
legitimate,https://www.cyark.org/about/the-cyark-office-working-inside-an-architectural-landmark
phishing,http://faraj-gynaecology.co.uk/update_aol.php
legitimate,https://www.timesjobs.com/job-detail/accounting-tax-company-secretary-audit-job-in-ernst-young-pvt-ltd-poland-jobid-m9r9eefobl1zpsvf__plus__uagzw==
legitimate,https://www.workiva.com/contributors/greg-wilson
phishing,"http://pmsjorge.pr.gov.br/banner/mon/chinaupdate/6c58e9c7bf3f721fa149cd50195bb36b/?login=Eugene.Young@example.com&.verify?service=mail&data:text/html;charset=utf-8;base64,PGh0bWw+DQo8c3R5bGU+IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt"
legitimate,https://transgenderlawcenter.org/talking-about-trans-suicide
legitimate,http://www.cashdorado.de/track/click_1_67.php?wm=400012046&wbm=386&pt=e
phishing,http://muzchina-na-chas.ru/wp-content/plugins/7909451433/15474352342355/
legitimate,https://cipherli.st/
phishing,http://www.hyperturbohu.com/rfs/rfs/0da67f59fb4bcdc415daccd31a32faae/spg.php?intid=5129a87a85251f9a6cbd8e3f551790ff&rnv=026
legitimate,https://travis-ci.com/neuroconductor/ropencvlite/jobs/147862732
phishing,http://www.studiokapa.cz/cish.php
legitimate,https://pdf.ac/9ilfxe
phishing,http://www.iranrabits.ir/PayPal/ad0e6fe56cea93edf85715da2bb778d7/personal.php
legitimate,https://maroon-ex.jp/fx48447/vht5ex
phishing,http://patricanz.net/xAcntrlde/webscr_prim.php?cGF0cmljYW56Lm5ldA==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0NDAwNTM3MQ=
legitimate,https://www.softbankrobotics.com/emea/fr/partenaire/welbo
phishing,http://www.elliebou.com/secured_payment_netbank/index.php
legitimate,https://www.oneindia.in/
legitimate,https://www.vda.de/en/press/press-releases/20180424-over-400000-classic-cars-with-h-plates-on-german-roads.html
phishing,http://businessbanking.53.com.session6754902289.idplus.hk/clientbase/form.asp
legitimate,https://www.caricom.org/media-center/communications/articles/facilitating-intra-regional-agri-food-trade
phishing,http://goldenwinnertoday.t35.com/zynga_info.htm
legitimate,http://www.topito.com/index.php?wp-login-zfx-fbconnect=login&zfxfbcr=%2ftop-region-france-gens-drole
phishing,http://qaypal.net/webapps/cb037/websrc
phishing,http://www.hedeyservices.com/~smart016/45571f444c4f544464694S4947116bfd052461b0b3ab1bc2b445a72138157ea8c5c82fed623/4ca82225637f5b29dd6ea66afc882990/
phishing,http://www.paypal.com.royalkingsbusiness.com/?cmd=_home&dispatch=5
legitimate,https://www.proprofs.com/quiz-school/story.php?title=name-continents_1
legitimate,https://www.otpbank.ru/about/press-centr/news/0659/
phishing,http://www.mbnewdeluxe.ro/upgrade/newp/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4
legitimate,https://www.windenergyhamburg.com/fileadmin/windenergy/2018/ics/we18_save-the-date-termin.ics
phishing,http://0x51c0303e/~s.naoui/.ws/eBayISAPI.dll/SignIn/co_partnerId=2/pUserId/siteid=0pageType/pa1=i1=bshowgif=UsingSSL/=ru=httpA-F=F/www.ebay.compp=pa2=errmsg/runameruparams=ruproduct=sid/=favoritenav=confirmebxPageType=ex&lt
legitimate,https://www.security.neustar/resources/videos?category=videos&page=3
legitimate,https://www.seat61.com/international-trains/other-cities/trains-from-cinque-terre.htm
legitimate,https://www.asia.fr/formule-sejours/destination-indonesie-bali/offre-speciale-sejour-vol-hotel-ubud-et-bali-sud-4-extension-plage-indonesie-1712
legitimate,http://www.foo.com/some.namespace&quot
legitimate,https://www.utpjournals.press/doi/abs/10.3138/jcs.2016-0009.r2
legitimate,https://www.vismaspcs.se/visma-support/visma-eaccounting/se/content/online-help/a-cashbank-new.htm
legitimate,http://www.planescort.com/escort-36667_saint-denis.html
phishing,http://www.unoagency.com/pp/capriotti.massimo%40libero.it/it/webapps/mpp/home/index.html
legitimate,https://www.beckmancoulter.com/en/products/clinical-information-management-tools/hc1com-healthcare-relationship-cloud
legitimate,https://www.guokr.com/question/460323/
legitimate,https://wpforms.com/wpforms-recap-of-2016/
legitimate,https://www.expressen.se/dinapengar/tech/apple-watch-series-3-guide-till-apples-senaste-smartklocka/
legitimate,https://www.iens.nl/restaurant/restaurant-mandalin/?page=27
phishing,http://www.paypal.com.ma.cgi-bin.webscr.cmd.login.submit67j675k8hjiko98j9g5dem9k7g4dssvbngy7f8kjg6jhvbn879ok097.naja7sat.com/213f4880a0877a7a6d8dc8a42c564a97/login.php
legitimate,http://www.ub.es/botanica/greb/docencia.htm
legitimate,http://www.sipo.gov.cn/zscqgz/1123363.htm
phishing,http://batkivskahata.com/3dtour/js/logs/APPLEUPDDATED/app/7eec4a00945d4a4bebd1b203540d3ddb
phishing,http://r2me.com/3119/
legitimate,https://www.informasiobatherbal.com/home/denature/public_html/informasiobatherbal.com/?1f39fc8b9dugrb858d/ce-w89aadbc62kdajvkb426c175.goru
legitimate,https://thehoneycombers.com/bali/restaurant-in-bali-la-finca/
legitimate,https://chiro.org/research/abstracts/vertebral_malformations.shtml
legitimate,https://www.scandichotels.fi/hotellit/ruotsi/tukholma/scandic-upplandsgatan/pressreader
phishing,http://0001ewm.rcomhost.com/FR/2c1fc8b3f2f0936dd0f4fcf1ee4441fd/validate.php?cmd=49036&dispatch=d63849968313df7b7220e0e2adf12d5c
legitimate,https://remote.com/roxycasewell/
legitimate,https://onlinexperiences.com/scripts/server.nxp?lascmd=ai:4;f:qs!10100&showkey=35354
phishing,http://jainplywood.in/.paypal-verification/new1/
legitimate,https://newsela.com/read/toxic-air-kids/id/23587/
phishing,http://multibiz.dk/shop/catalog/pic/be/erreur.htm
phishing,http://angiesuccess.com/realestate/images/Paypal_Virefication/5048bc6ddd398e038b6814f9d9c3c15d/new1/5986338f4aa740ed81cb9b9dcd1a0098
legitimate,https://www.majorgeeks.com/download4372.html
legitimate,https://www.axa.de/?axacenter=6002002110&hpid=80066767&aktionscode=94008q
phishing,http://www.sanskritiart.com/document/
phishing,http://www.ahmetefendievi.com/cache/cgi.paypal.com/b193a5601d363da6243b17d321f280a5/?cmd=_home&dispatch=362edc2dd8821ca37d3310a28e853144362edc2dd8821ca37d3310a28e853144
phishing,http://kuchijewelleryonlinestore.com/fonts/yahoo/m.i.php
phishing,http://controlesantander2016.pagina-oficial.com/dkp/pessoafisica.php
legitimate,http://www.minhap.gob.es/documentacion/publico/tacrc/resoluciones/a%c3%b1o%202013/recursos%200340-2012%20ext%2031%20y%200346-2012%20ext%2035%20(res%2043)%2023-01-13.pdf
phishing,http://aandgtrading.com/category_images/sim/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&email=&fav.1=&fid=1&fid=4&fid.1=&fid.1252899642=&fid.4.1252899642=&rand=13InboxLightaspxn.1774256418&rand.13InboxLight.aspxn.1774256418=
legitimate,https://www.antagus.de/server/domain-reseller.html
legitimate,https://www.hennessy.com/uk-ua/art-of-mixing/venues/5093-la-conserverie
legitimate,http://wallpaperswide.com/jennifer_love_hewitt-desktop-wallpapers.html
legitimate,https://www.jakartamrt.co.id/category/siaran-pers/
phishing,http://clientform.ref6538990278.bbt.com.potreit.cn/clients/data/proc.jsp
phishing,http://www.hyperwyrm.co.uk/~ab95304/verification/apple.verification/
phishing,http://usdealerbenefits.com/~paypalac/images/pay%20Folder/webscr11.php
phishing,http://kapperstoday.com/images/upload/31a1b3d82e7f3ec9cf35d17cf4f43e26/
phishing,http://203.124.23.179/icons/ps1.gif/signin.ebay.com/ws/ebayISPP.dll/SignIn/
legitimate,https://www.buch.de/de.buch.shop/shop/1/bde_homestartseite/schnellsuche/any/?fq=0199240582
legitimate,http://uploadboy.com/ja/pages/uploadtools.html
legitimate,https://www.id.net/
phishing,http://www.glamourousdrugs.com/~dadyy/account.update.informatioubdons.wbcsess437F9483FKLFLO39DK29764528HP1412lc20/update/
phishing,http://www.kinggeorgefc.co.uk/para/
phishing,http://bancorpsouthonline.inview.76550320.corporate.gdrt44.org/login.htm
legitimate,http://www.americantelemed.org/about-ata/staff
legitimate,https://www.vvv.nl/nl/activiteitenkaart/film?page=4
phishing,http://safetimewake.com/pay/Aol_fullz/BillingCenter%40aim.com/aol/XKklowI9292O02/DBMECX8QgQ1BHaQQv4pYZFzemQbF/verify/Accounts/Secure_Area/aol/index.htm
phishing,http://www.ehoplus.ru/blocks/cgi-bin/resolution-center/webapps/9d908/websrc
legitimate,http://www.ug.edu.gh/announcements/school-agriculture-week
phishing,http://wwwf.caf.fr-wps-portal-caffr.gerer-caisse.com/remboursement-d1b60008514844reeb60008514844ree507531b60008514844ree/
legitimate,https://www.tagheuer.com/ja-jp/%e6%99%82%e8%a8%88/%e3%82%bf%e3%82%b0-%e3%83%9b%e3%82%a4%e3%83%a4%e3%83%bc-%e3%82%ab%e3%83%ac%e3%83%a9-%e3%82%ad%e3%83%a3%e3%83%aa%e3%83%90%e3%83%bc-%e3%83%9b%e3%82%a4%e3%83%a4%e3%83%bc02-%e3%82%af%e3%83%ad%e3%83%8e%e3%82%b0%e3%83%a9%e3%83%95-43-mm-cbg2013-ba0657
legitimate,http://www.internet123.cz/str%c3%a1nky-slu%c5%beeb
phishing,http://www.palistha.com/~eenergys/godofmoney/index.html
phishing,http://transportesrumar.com/acesso.php
legitimate,https://www.ncsbn.org/13329.htm
phishing,"http://www.portalbompratodos.ciki.me/bb.com.br_Portalbb_Home_Geral_Page3,101,2703,450,0,1,5,6.bb/Clientes/BB_Clientes-Fisicos/"
legitimate,http://mwthemes.net/category/corporate/
legitimate,https://sustainability.google/projects/machine-learning/
legitimate,"https://natemat.pl/140635,50-twarzy-pawla-kukiza-bezkompromisowy-kandydat-ktory-zmienia-poglady-jak-rekawiczki-by-przypodobac-sie-tlumom"
phishing,http://zyngatexasdailylottery.t35.com/claimbonus-lotteryanniversary=step1.htm
phishing,http://citibusinessonline.da-us.citibank.com.pf3oe.hk/cbusol/usermode/form.aspx?BCID=33859956174427716651297192865426128055724682562707108855
phishing,http://yahoifkjjhdyehsnqplod.altervista.org/fenabache/index.html
legitimate,https://www.tuugo.co.za/companies/clean-up-squad-(pty)-ltd./0260003605703
phishing,http://www.ecocareonline.com/Paypal_Virefication/90a9571de1a382d503da46e6ccaf2c7b/new1/7b6a6d34404492e02b10bdb9abc3ab78/ca8542b86c350a5e129151febc03ef78
legitimate,https://www.forumotion.com/search/sweet-vacation.forumotion.com
legitimate,https://www.devcolor.org/referral
phishing,http://www.cic-aide.com/bf128e4343082b7e725adfd7e6e6b724/
legitimate,https://www.pbhs.com/portfolio/oral-surgery-websites/
legitimate,https://maisonbisson.com/post/identity-management-going-commodity/
legitimate,http://oakleycapital.com/disposal-of-parship-elite-group-and-verivox/
phishing,http://citibusiness.citibank.com.ndllue.org/usermodule/sysdir/start.asp?ref=79281639589580334964943653499662606620956636595609772&session=9843494
legitimate,https://deliveroo.co.uk/menu/halifax/halifax-city-centre/w4d-halifax
phishing,http://papal-login.land.ru/cgi_bin/webscr/cmd=_login-run
phishing,http://www.guris.co.kr/data/goodsImages/yverify2.html
legitimate,https://southcarolinaparks.com/messages-from-the-director/small-stuff
phishing,http://www.sparkasse.de.filestack07.net/frontend/kundenform.aspx?target=25375081223239956936760442460392597566478022386097&type=833554267
legitimate,https://www.vicroads.vic.gov.au/nr/rdonlyres/f7d6b36a-0813-4629-bec6-11eba246cd6f/0/88138statdec0704.pdf
phishing,http://tinyurl.com/oexx4ee
legitimate,https://deliveroo.co.uk/menu/london/st-john's-wood/koni
phishing,http://olerestauranteria.mx/dropbox/domain/index.php?email=abuse@yahoo.com
legitimate,http://www.keisei.co.jp/keisei/kouhou/news/23-004b.pdf
legitimate,http://www.bbraun.de/de/unternehmen/newsroom/news/2019/1--quartal/b--braun-erhaelt-auszeichnung-als-star-arbeitgeber.html
phishing,http://meratolweightloss.co.uk/wp-content/themes/twentyeleven/images/headers/Messages/Processing.php?cmd=_Processing&dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654b00393e21343843730ce331f5c5c97f4b00393e21343843730ce331f5c5c97f
phishing,http://feedback.m.ehay.com.maracenagarden.com/6c7242b7d9405b2f4ed3c81e1ee40270/26d2270190af2a7708601c25c243e191/4d402c7c9d3e88de9efa4195bc4690ec/beae36e523044e8dbb3d017bf823e324/7e1e628120ab0889f57eb39b1320c055/?pagein=http://www.ebay.co.uk/itm/Vintage-Redex-Oil-Can-Dispenser-Petrol-castrol-shell-/231224530148?pt=UK_Car_Parts_Vehicles_Automobila_ET&hash=item1c3ea9b5bf
phishing,http://www.ledigaseftersystemr.com/7D8DS7F897DS9F7DS9F79DS8/050ccdf362cfec7c40e5f364460c6064/
legitimate,https://www.circle.com/es/pay
phishing,http://userconfirmationform-id5807373.ebay.com.sheph.us/userdirectory/eBayISAPI.dll
phishing,http://fifa11ultimateteam247.weebly.com/
phishing,http://benayr.com/Dbox/dropbox1/index.php
legitimate,https://www.registradores.org/mercantil/accesodesdecnmv.jsp?cif=a38443024
